ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario,Venta_Total
Producto_50,Tienda_10,2023-03-14,7,20.88,Juguetes,Zona Norte,1,0,Efectivo,5,146.16
Producto_42,Tienda_4,2022-04-15,8,407.51,Electrónica,Zona Este,0,1,Tarjeta,10,3260.08
Producto_9,Tienda_10,2022-09-30,27,497.13,Deportes,Zona Sur,0,0,Tarjeta,10,13422.51
Producto_39,Tienda_10,2023-01-17,11,7.17,Juguetes,Zona Oeste,1,0,Crédito,500,78.87
Producto_12,Tienda_4,2023-02-21,37,192.51,Alimentos,Zona Este,1,0,Crédito,20,7122.87
Producto_8,Tienda_4,2022-10-28,98,223.01,Alimentos,Zona Sur,1,0,Efectivo,10,21854.98
Producto_47,Tienda_3,2022-01-03,11,382.39,Deportes,Zona Este,0,1,Efectivo,100,4206.29
Producto_5,Tienda_2,2023-03-19,59,68.58,Hogar,Zona Norte,1,1,Crédito,10,4046.22
Producto_18,Tienda_6,2022-05-10,100,272.23,Alimentos,Zona Este,0,1,Efectivo,200,27223.0
Producto_23,Tienda_8,2022-11-14,91,293.6,Electrónica,Zona Oeste,0,1,Efectivo,300,26717.600000000002
Producto_24,Tienda_4,2022-09-30,56,355.22,Deportes,Zona Sur,0,1,Efectivo,20,19892.32
Producto_50,Tienda_8,2022-03-05,1,225.26,Hogar,Zona Sur,1,0,Crédito,50,225.26
Producto_36,Tienda_10,2022-01-11,90,475.62,Electrónica,Zona Este,0,1,Efectivo,5,42805.8
Producto_6,Tienda_6,2023-01-03,18,335.34,Hogar,Zona Este,1,0,Efectivo,300,6036.12
Producto_37,Tienda_9,2023-11-20,57,36.43,Electrónica,Zona Oeste,1,1,Efectivo,300,2076.5099999999998
Producto_45,Tienda_6,2023-06-03,92,291.6,Deportes,Zona Norte,0,1,Crédito,50,26827.2
Producto_50,Tienda_5,2022-05-27,29,368.97,Alimentos,Zona Norte,0,0,Crédito,30,10700.130000000001
Producto_45,Tienda_4,2022-12-04,9,428.01,Ropa,Zona Norte,1,0,Crédito,50,3852.09
Producto_21,Tienda_6,2023-12-21,95,52.22,Electrónica,Zona Sur,1,0,Efectivo,500,4960.9
Producto_21,Tienda_9,2023-06-14,43,405.35,Hogar,Zona Este,1,1,Tarjeta,30,17430.05
Producto_41,Tienda_4,2022-01-07,89,334.86,Alimentos,Zona Oeste,0,0,Crédito,500,29802.54
Producto_30,Tienda_2,2023-10-23,25,66.37,Juguetes,Zona Norte,1,1,Crédito,300,1659.25
Producto_6,Tienda_4,2022-07-20,66,355.72,Hogar,Zona Norte,0,0,Tarjeta,10,23477.52
Producto_24,Tienda_9,2022-08-17,9,354.36,Ropa,Zona Este,1,1,Crédito,500,3189.2400000000002
Producto_12,Tienda_6,2022-12-19,64,207.62,Hogar,Zona Este,0,1,Efectivo,20,13287.68
Producto_45,Tienda_8,2022-02-04,44,137.38,Ropa,Zona Norte,1,1,Tarjeta,5,6044.719999999999
Producto_11,Tienda_9,2022-05-27,9,140.34,Deportes,Zona Este,0,1,Tarjeta,300,1263.06
Producto_32,Tienda_7,2022-03-19,24,312.48,Electrónica,Zona Sur,1,1,Crédito,300,7499.52
Producto_43,Tienda_1,2022-08-15,82,302.06,Ropa,Zona Oeste,1,1,Crédito,100,24768.920000000002
Producto_19,Tienda_8,2022-05-21,19,416.6,Hogar,Zona Oeste,1,0,Efectivo,500,7915.400000000001
Producto_24,Tienda_5,2023-06-22,76,7.4,Ropa,Zona Norte,1,1,Tarjeta,5,562.4
Producto_31,Tienda_1,2023-10-04,56,78.28,Hogar,Zona Este,1,0,Efectivo,200,4383.68
Producto_17,Tienda_2,2022-06-01,42,410.86,Alimentos,Zona Norte,1,1,Crédito,30,17256.12
Producto_24,Tienda_9,2023-10-11,95,400.58,Electrónica,Zona Este,1,1,Efectivo,300,38055.1
Producto_7,Tienda_6,2023-07-29,26,262.26,Juguetes,Zona Oeste,1,1,Crédito,5,6818.76
Producto_43,Tienda_2,2022-01-16,22,7.08,Electrónica,Zona Oeste,0,0,Efectivo,200,155.76
Producto_24,Tienda_8,2023-03-24,18,333.6,Deportes,Zona Norte,1,0,Efectivo,300,6004.8
Producto_41,Tienda_2,2023-07-28,73,433.41,Deportes,Zona Oeste,1,1,Tarjeta,100,31638.93
Producto_46,Tienda_6,2022-01-14,36,437.45,Hogar,Zona Este,1,1,Efectivo,100,15748.199999999999
Producto_29,Tienda_6,2023-11-23,52,347.86,Ropa,Zona Sur,0,1,Tarjeta,50,18088.72
Producto_1,Tienda_3,2022-04-01,29,28.59,Alimentos,Zona Sur,0,1,Tarjeta,100,829.11
Producto_3,Tienda_2,2023-06-17,98,410.88,Hogar,Zona Oeste,0,1,Crédito,30,40266.24
Producto_45,Tienda_1,2022-01-12,40,428.58,Electrónica,Zona Sur,0,0,Tarjeta,10,17143.2
Producto_30,Tienda_9,2022-08-21,9,468.34,Juguetes,Zona Este,0,0,Efectivo,5,4215.0599999999995
Producto_27,Tienda_4,2022-06-10,70,405.58,Juguetes,Zona Oeste,0,0,Efectivo,30,28390.6
Producto_30,Tienda_1,2023-06-01,47,216.99,Ropa,Zona Norte,0,0,Tarjeta,5,10198.53
Producto_45,Tienda_4,2023-01-06,57,497.91,Juguetes,Zona Oeste,0,1,Tarjeta,5,28380.870000000003
Producto_16,Tienda_4,2022-05-09,76,8.61,Electrónica,Zona Este,0,0,Efectivo,300,654.3599999999999
Producto_29,Tienda_6,2023-09-21,83,413.53,Ropa,Zona Este,1,0,Efectivo,5,34322.99
Producto_9,Tienda_2,2023-12-17,93,384.32,Hogar,Zona Este,1,1,Efectivo,200,35741.76
Producto_19,Tienda_10,2022-11-18,7,372.39,Hogar,Zona Este,1,1,Crédito,300,2606.73
Producto_48,Tienda_8,2022-12-02,41,214.99,Juguetes,Zona Oeste,1,0,Crédito,50,8814.59
Producto_30,Tienda_4,2022-03-24,47,137.11,Electrónica,Zona Este,0,1,Tarjeta,50,6444.170000000001
Producto_5,Tienda_4,2022-09-04,78,294.95,Hogar,Zona Este,1,1,Crédito,5,23006.1
Producto_2,Tienda_5,2023-02-03,73,240.26,Juguetes,Zona Norte,1,1,Efectivo,5,17538.98
Producto_47,Tienda_8,2022-11-23,68,101.64,Ropa,Zona Este,0,0,Crédito,30,6911.52
Producto_24,Tienda_7,2022-03-05,38,135.14,Electrónica,Zona Norte,1,1,Efectivo,100,5135.32
Producto_41,Tienda_5,2023-03-30,48,289.91,Hogar,Zona Norte,1,1,Crédito,50,13915.68
Producto_29,Tienda_5,2023-05-30,49,7.11,Alimentos,Zona Este,0,0,Crédito,10,348.39000000000004
Producto_8,Tienda_3,2023-06-22,77,242.91,Juguetes,Zona Este,0,1,Tarjeta,30,18704.07
Producto_7,Tienda_8,2022-03-10,3,155.6,Juguetes,Zona Oeste,0,1,Efectivo,300,466.79999999999995
Producto_41,Tienda_4,2023-03-04,94,241.16,Hogar,Zona Oeste,0,0,Tarjeta,300,22669.04
Producto_25,Tienda_8,2023-01-14,88,154.24,Deportes,Zona Oeste,0,0,Efectivo,10,13573.12
Producto_13,Tienda_3,2023-02-13,83,49.79,Electrónica,Zona Sur,0,0,Tarjeta,500,4132.57
Producto_40,Tienda_4,2023-10-08,70,236.63,Alimentos,Zona Sur,1,0,Crédito,10,16564.1
Producto_50,Tienda_8,2022-12-23,42,26.19,Juguetes,Zona Oeste,1,0,Crédito,5,1099.98
Producto_41,Tienda_1,2023-10-25,14,463.96,Alimentos,Zona Oeste,1,0,Efectivo,300,6495.44
Producto_36,Tienda_8,2023-09-25,19,312.23,Hogar,Zona Norte,1,0,Crédito,50,5932.370000000001
Producto_48,Tienda_5,2023-09-11,59,307.15,Juguetes,Zona Norte,1,1,Crédito,30,18121.85
Producto_37,Tienda_1,2023-06-07,66,109.63,Juguetes,Zona Norte,1,0,Tarjeta,200,7235.58
Producto_42,Tienda_10,2022-11-23,78,373.16,Deportes,Zona Este,0,0,Efectivo,50,29106.480000000003
Producto_8,Tienda_8,2022-12-23,14,394.87,Electrónica,Zona Oeste,1,1,Efectivo,300,5528.18
Producto_24,Tienda_3,2022-12-06,19,388.88,Deportes,Zona Norte,1,1,Tarjeta,500,7388.72
Producto_35,Tienda_4,2022-03-18,63,483.37,Alimentos,Zona Norte,1,0,Tarjeta,30,30452.31
Producto_46,Tienda_5,2022-12-09,11,220.03,Hogar,Zona Sur,1,1,Efectivo,100,2420.33
Producto_6,Tienda_1,2022-04-29,85,230.6,Electrónica,Zona Norte,0,0,Tarjeta,10,19601.0
Producto_43,Tienda_5,2023-08-13,41,393.34,Hogar,Zona Norte,1,0,Efectivo,20,16126.939999999999
Producto_4,Tienda_10,2023-10-25,2,33.02,Ropa,Zona Norte,1,0,Crédito,5,66.04
Producto_40,Tienda_6,2023-05-22,24,195.66,Deportes,Zona Este,0,1,Efectivo,100,4695.84
Producto_2,Tienda_8,2022-07-06,8,444.07,Electrónica,Zona Oeste,0,0,Crédito,500,3552.56
Producto_37,Tienda_1,2022-03-24,12,187.73,Alimentos,Zona Este,0,0,Efectivo,20,2252.7599999999998
Producto_34,Tienda_8,2023-05-12,32,330.17,Juguetes,Zona Norte,1,1,Efectivo,500,10565.44
Producto_12,Tienda_1,2022-02-06,85,10.71,Ropa,Zona Oeste,0,0,Tarjeta,500,910.35
Producto_16,Tienda_2,2022-04-04,67,370.61,Electrónica,Zona Este,0,0,Crédito,50,24830.870000000003
Producto_48,Tienda_1,2022-10-20,87,201.35,Alimentos,Zona Este,1,1,Crédito,20,17517.45
Producto_2,Tienda_5,2022-01-23,1,440.55,Alimentos,Zona Sur,1,1,Tarjeta,30,440.55
Producto_10,Tienda_9,2023-05-27,94,446.65,Ropa,Zona Oeste,1,1,Crédito,50,41985.1
Producto_34,Tienda_1,2022-03-24,80,489.09,Juguetes,Zona Este,1,0,Tarjeta,500,39127.2
Producto_36,Tienda_2,2022-11-23,88,336.58,Juguetes,Zona Norte,1,0,Tarjeta,500,29619.039999999997
Producto_18,Tienda_1,2023-02-23,12,213.76,Deportes,Zona Norte,1,1,Crédito,50,2565.12
Producto_29,Tienda_10,2022-09-02,9,487.71,Alimentos,Zona Este,1,0,Tarjeta,30,4389.389999999999
Producto_10,Tienda_9,2022-05-18,92,125.53,Electrónica,Zona Oeste,0,1,Tarjeta,50,11548.76
Producto_37,Tienda_2,2022-09-01,53,407.03,Ropa,Zona Sur,0,1,Efectivo,5,21572.59
Producto_31,Tienda_4,2022-02-03,46,183.18,Ropa,Zona Este,0,0,Efectivo,5,8426.28
Producto_27,Tienda_8,2022-07-12,43,209.34,Deportes,Zona Este,1,1,Tarjeta,200,9001.62
Producto_33,Tienda_4,2022-10-04,59,347.53,Deportes,Zona Este,1,1,Tarjeta,200,20504.269999999997
Producto_27,Tienda_7,2023-08-26,37,224.67,Deportes,Zona Este,1,1,Efectivo,500,8312.789999999999
Producto_43,Tienda_10,2022-07-17,92,369.32,Ropa,Zona Sur,1,0,Crédito,10,33977.44
Producto_8,Tienda_4,2023-12-21,39,375.9,Electrónica,Zona Sur,1,1,Tarjeta,10,14660.099999999999
Producto_31,Tienda_8,2022-11-10,57,219.14,Ropa,Zona Oeste,0,1,Crédito,50,12490.98
Producto_43,Tienda_10,2022-09-01,86,67.29,Juguetes,Zona Norte,0,1,Efectivo,50,5786.9400000000005
Producto_42,Tienda_5,2023-02-11,7,395.53,Deportes,Zona Este,1,1,Tarjeta,20,2768.71
Producto_50,Tienda_2,2022-11-08,42,201.37,Hogar,Zona Norte,0,1,Crédito,30,8457.54
Producto_3,Tienda_4,2022-12-24,22,22.57,Deportes,Zona Oeste,1,1,Efectivo,10,496.54
Producto_29,Tienda_5,2022-12-29,58,59.2,Deportes,Zona Norte,1,0,Tarjeta,100,3433.6000000000004
Producto_32,Tienda_7,2023-02-08,18,148.77,Juguetes,Zona Oeste,1,0,Tarjeta,20,2677.86
Producto_6,Tienda_5,2022-01-11,93,413.71,Juguetes,Zona Oeste,1,0,Crédito,30,38475.03
Producto_29,Tienda_2,2022-04-12,54,168.98,Ropa,Zona Sur,1,0,Efectivo,10,9124.92
Producto_30,Tienda_5,2022-01-10,48,497.3,Hogar,Zona Norte,1,0,Efectivo,300,23870.4
Producto_45,Tienda_8,2023-10-07,88,370.68,Alimentos,Zona Este,0,0,Crédito,50,32619.84
Producto_32,Tienda_7,2023-10-19,29,457.35,Alimentos,Zona Este,1,0,Tarjeta,100,13263.150000000001
Producto_44,Tienda_2,2022-06-01,90,411.81,Ropa,Zona Norte,0,0,Crédito,300,37062.9
Producto_30,Tienda_10,2023-05-30,11,246.12,Alimentos,Zona Oeste,1,0,Efectivo,10,2707.32
Producto_7,Tienda_5,2023-11-09,4,488.6,Ropa,Zona Sur,1,1,Tarjeta,10,1954.4
Producto_36,Tienda_6,2022-11-23,13,362.42,Alimentos,Zona Este,1,1,Crédito,50,4711.46
Producto_48,Tienda_5,2023-01-09,100,212.57,Ropa,Zona Oeste,1,1,Tarjeta,300,21257.0
Producto_21,Tienda_2,2023-08-08,89,94.93,Electrónica,Zona Norte,0,0,Crédito,50,8448.77
Producto_28,Tienda_9,2023-11-21,49,46.32,Deportes,Zona Este,0,1,Crédito,500,2269.68
Producto_16,Tienda_10,2023-05-01,4,64.33,Electrónica,Zona Sur,0,0,Efectivo,5,257.32
Producto_4,Tienda_7,2022-04-16,50,293.1,Alimentos,Zona Oeste,1,1,Efectivo,10,14655.000000000002
Producto_38,Tienda_9,2022-11-12,46,381.05,Ropa,Zona Oeste,0,1,Efectivo,300,17528.3
Producto_14,Tienda_8,2022-05-26,17,409.0,Deportes,Zona Oeste,1,0,Efectivo,20,6953.0
Producto_42,Tienda_6,2023-07-10,59,62.11,Alimentos,Zona Este,0,1,Efectivo,30,3664.49
Producto_4,Tienda_5,2022-08-20,88,359.48,Ropa,Zona Sur,1,0,Efectivo,200,31634.24
Producto_41,Tienda_10,2023-07-24,40,127.3,Ropa,Zona Este,0,1,Crédito,10,5092.0
Producto_2,Tienda_7,2022-09-03,28,412.67,Juguetes,Zona Norte,1,0,Crédito,20,11554.76
Producto_47,Tienda_7,2023-11-10,73,65.16,Hogar,Zona Este,0,1,Crédito,300,4756.679999999999
Producto_34,Tienda_10,2022-10-19,86,150.83,Deportes,Zona Sur,1,1,Tarjeta,300,12971.380000000001
Producto_18,Tienda_10,2023-03-07,51,267.81,Hogar,Zona Sur,0,1,Crédito,50,13658.31
Producto_44,Tienda_3,2022-06-05,35,153.51,Alimentos,Zona Sur,1,1,Crédito,5,5372.849999999999
Producto_34,Tienda_8,2023-07-19,19,424.64,Alimentos,Zona Sur,0,1,Efectivo,50,8068.16
Producto_30,Tienda_7,2022-11-02,88,412.13,Ropa,Zona Oeste,1,0,Tarjeta,20,36267.44
Producto_50,Tienda_7,2023-07-21,13,157.87,Deportes,Zona Norte,0,0,Tarjeta,500,2052.31
Producto_1,Tienda_2,2022-09-28,58,458.79,Juguetes,Zona Norte,1,0,Crédito,50,26609.82
Producto_12,Tienda_8,2022-08-24,82,460.68,Hogar,Zona Este,0,0,Crédito,300,37775.76
Producto_24,Tienda_4,2022-02-26,68,437.4,Electrónica,Zona Norte,0,1,Crédito,100,29743.199999999997
Producto_10,Tienda_10,2023-09-11,14,275.92,Deportes,Zona Oeste,1,1,Crédito,300,3862.88
Producto_30,Tienda_5,2022-10-05,40,138.13,Deportes,Zona Este,0,1,Efectivo,200,5525.2
Producto_12,Tienda_6,2022-11-08,73,190.84,Electrónica,Zona Oeste,1,0,Crédito,10,13931.32
Producto_11,Tienda_8,2023-11-25,67,48.1,Electrónica,Zona Sur,1,0,Efectivo,200,3222.7000000000003
Producto_21,Tienda_10,2022-03-12,72,178.54,Deportes,Zona Norte,1,0,Efectivo,500,12854.88
Producto_20,Tienda_5,2023-06-07,94,230.94,Juguetes,Zona Oeste,1,0,Crédito,20,21708.36
Producto_44,Tienda_3,2022-06-04,22,292.43,Deportes,Zona Norte,1,0,Tarjeta,5,6433.46
Producto_43,Tienda_5,2023-07-08,47,108.98,Hogar,Zona Sur,1,0,Crédito,30,5122.06
Producto_25,Tienda_1,2023-12-30,46,265.24,Electrónica,Zona Oeste,1,0,Tarjeta,500,12201.04
Producto_31,Tienda_7,2023-09-18,6,271.67,Hogar,Zona Este,0,1,Efectivo,50,1630.02
Producto_14,Tienda_7,2023-10-31,78,209.35,Hogar,Zona Este,0,0,Crédito,10,16329.3
Producto_1,Tienda_10,2023-01-22,56,359.52,Juguetes,Zona Norte,0,1,Tarjeta,50,20133.12
Producto_49,Tienda_8,2023-11-27,21,135.13,Ropa,Zona Este,0,0,Tarjeta,100,2837.73
Producto_15,Tienda_4,2022-10-16,70,248.46,Ropa,Zona Sur,0,1,Tarjeta,100,17392.2
Producto_7,Tienda_6,2023-10-02,74,63.65,Ropa,Zona Este,0,0,Crédito,20,4710.099999999999
Producto_1,Tienda_8,2022-05-04,72,261.35,Juguetes,Zona Este,0,0,Efectivo,300,18817.2
Producto_6,Tienda_8,2022-06-01,81,196.86,Electrónica,Zona Oeste,0,1,Efectivo,20,15945.660000000002
Producto_34,Tienda_3,2022-10-17,27,349.04,Alimentos,Zona Este,0,1,Tarjeta,200,9424.08
Producto_22,Tienda_2,2022-05-21,1,351.33,Deportes,Zona Oeste,0,0,Crédito,500,351.33
Producto_33,Tienda_5,2023-05-23,21,264.39,Ropa,Zona Oeste,1,0,Tarjeta,100,5552.19
Producto_46,Tienda_5,2023-08-10,39,410.66,Ropa,Zona Este,0,0,Efectivo,5,16015.740000000002
Producto_42,Tienda_10,2023-06-27,50,431.57,Hogar,Zona Norte,1,0,Tarjeta,100,21578.5
Producto_32,Tienda_9,2023-01-21,53,239.86,Ropa,Zona Oeste,1,0,Tarjeta,100,12712.58
Producto_27,Tienda_1,2023-08-30,72,405.18,Juguetes,Zona Oeste,0,0,Efectivo,500,29172.96
Producto_23,Tienda_9,2022-03-21,65,469.13,Hogar,Zona Sur,0,1,Crédito,30,30493.45
Producto_17,Tienda_4,2023-12-02,52,245.36,Ropa,Zona Oeste,1,1,Efectivo,20,12758.720000000001
Producto_19,Tienda_6,2023-07-17,80,341.29,Alimentos,Zona Este,0,0,Tarjeta,100,27303.2
Producto_15,Tienda_2,2022-11-26,49,191.05,Electrónica,Zona Sur,1,1,Crédito,200,9361.45
Producto_21,Tienda_7,2023-10-28,12,127.78,Deportes,Zona Norte,1,0,Efectivo,200,1533.3600000000001
Producto_2,Tienda_7,2023-01-20,44,432.33,Alimentos,Zona Norte,0,0,Crédito,30,19022.52
Producto_49,Tienda_4,2023-10-16,18,357.38,Electrónica,Zona Oeste,0,0,Crédito,20,6432.84
Producto_7,Tienda_10,2022-12-12,49,464.9,Hogar,Zona Oeste,0,0,Tarjeta,300,22780.1
Producto_42,Tienda_5,2022-10-22,60,104.27,Hogar,Zona Oeste,1,0,Efectivo,100,6256.2
Producto_11,Tienda_1,2022-11-26,33,126.28,Electrónica,Zona Norte,0,1,Crédito,500,4167.24
Producto_11,Tienda_1,2023-04-12,3,158.92,Hogar,Zona Sur,1,1,Crédito,100,476.76
Producto_36,Tienda_9,2022-01-21,9,399.06,Electrónica,Zona Sur,0,1,Crédito,100,3591.54
Producto_21,Tienda_2,2022-07-01,84,353.23,Alimentos,Zona Oeste,1,1,Efectivo,20,29671.32
Producto_37,Tienda_1,2023-07-19,79,459.38,Hogar,Zona Sur,0,0,Tarjeta,30,36291.02
Producto_17,Tienda_6,2023-09-16,69,54.27,Alimentos,Zona Oeste,0,1,Crédito,5,3744.63
Producto_23,Tienda_6,2022-08-03,12,5.75,Hogar,Zona Norte,0,0,Crédito,30,69.0
Producto_50,Tienda_5,2023-12-21,13,433.75,Ropa,Zona Este,1,0,Crédito,10,5638.75
Producto_30,Tienda_4,2023-05-30,79,325.72,Juguetes,Zona Este,0,1,Efectivo,5,25731.88
Producto_37,Tienda_10,2023-03-13,25,494.87,Electrónica,Zona Oeste,1,1,Crédito,20,12371.75
Producto_17,Tienda_7,2023-07-06,70,461.75,Juguetes,Zona Norte,0,1,Efectivo,100,32322.5
Producto_37,Tienda_4,2022-10-20,3,195.08,Ropa,Zona Norte,1,1,Tarjeta,50,585.24
Producto_47,Tienda_9,2022-05-23,84,17.16,Hogar,Zona Sur,0,1,Efectivo,10,1441.44
Producto_49,Tienda_4,2023-12-22,35,380.69,Alimentos,Zona Norte,1,1,Tarjeta,300,13324.15
Producto_37,Tienda_6,2022-08-12,40,463.1,Deportes,Zona Este,1,1,Crédito,500,18524.0
Producto_45,Tienda_4,2023-11-11,57,346.68,Electrónica,Zona Oeste,0,1,Efectivo,30,19760.760000000002
Producto_48,Tienda_10,2022-09-03,82,499.4,Ropa,Zona Norte,0,1,Efectivo,50,40950.799999999996
Producto_29,Tienda_2,2023-03-01,70,67.3,Electrónica,Zona Sur,0,1,Efectivo,50,4711.0
Producto_21,Tienda_7,2023-04-07,16,314.95,Juguetes,Zona Oeste,0,0,Efectivo,10,5039.2
Producto_31,Tienda_1,2023-03-31,79,34.38,Deportes,Zona Norte,1,1,Efectivo,500,2716.02
Producto_7,Tienda_10,2023-01-05,49,238.59,Hogar,Zona Oeste,0,0,Efectivo,5,11690.91
Producto_23,Tienda_8,2022-11-27,22,153.15,Hogar,Zona Sur,0,0,Efectivo,100,3369.3
Producto_6,Tienda_4,2023-12-28,77,218.77,Deportes,Zona Norte,0,0,Efectivo,10,16845.29
Producto_14,Tienda_6,2022-12-29,37,61.87,Hogar,Zona Sur,1,0,Crédito,50,2289.19
Producto_6,Tienda_3,2022-02-17,13,24.56,Alimentos,Zona Sur,1,1,Crédito,30,319.28
Producto_22,Tienda_7,2022-08-15,96,366.53,Deportes,Zona Sur,0,1,Crédito,5,35186.88
Producto_23,Tienda_3,2022-12-26,73,349.95,Deportes,Zona Sur,1,0,Efectivo,10,25546.35
Producto_24,Tienda_10,2023-04-27,83,204.34,Ropa,Zona Norte,1,1,Crédito,30,16960.22
Producto_42,Tienda_10,2023-02-09,55,127.43,Ropa,Zona Norte,1,1,Efectivo,5,7008.650000000001
Producto_1,Tienda_8,2022-09-17,33,22.96,Deportes,Zona Oeste,1,0,Efectivo,500,757.6800000000001
Producto_21,Tienda_4,2022-05-15,86,229.48,Ropa,Zona Sur,0,1,Tarjeta,300,19735.28
Producto_38,Tienda_1,2023-12-25,39,340.13,Ropa,Zona Oeste,0,1,Efectivo,50,13265.07
Producto_9,Tienda_2,2023-02-12,13,358.79,Hogar,Zona Norte,1,1,Tarjeta,200,4664.27
Producto_5,Tienda_4,2022-04-05,60,92.44,Alimentos,Zona Sur,1,1,Efectivo,500,5546.4
Producto_48,Tienda_5,2023-06-12,67,121.97,Hogar,Zona Sur,0,0,Tarjeta,30,8171.99
Producto_27,Tienda_5,2022-06-05,7,498.72,Deportes,Zona Este,1,1,Crédito,100,3491.04
Producto_46,Tienda_10,2022-01-17,40,6.63,Alimentos,Zona Norte,1,0,Crédito,300,265.2
Producto_14,Tienda_1,2022-10-27,48,128.51,Ropa,Zona Este,0,0,Efectivo,300,6168.48
Producto_15,Tienda_7,2023-07-22,98,113.27,Deportes,Zona Sur,1,0,Efectivo,20,11100.46
Producto_33,Tienda_5,2022-01-15,43,287.84,Juguetes,Zona Oeste,0,1,Efectivo,5,12377.119999999999
Producto_18,Tienda_7,2022-11-09,1,184.05,Ropa,Zona Norte,0,1,Tarjeta,500,184.05
Producto_39,Tienda_2,2022-04-09,55,275.56,Hogar,Zona Norte,1,1,Crédito,500,15155.8
Producto_43,Tienda_6,2022-08-21,21,409.52,Juguetes,Zona Este,0,0,Tarjeta,20,8599.92
Producto_8,Tienda_1,2022-12-09,31,225.67,Ropa,Zona Este,1,1,Efectivo,500,6995.7699999999995
Producto_31,Tienda_8,2022-06-05,1,424.33,Ropa,Zona Oeste,0,0,Crédito,300,424.33
Producto_2,Tienda_5,2022-02-08,42,152.79,Deportes,Zona Norte,1,0,Crédito,20,6417.179999999999
Producto_47,Tienda_2,2022-09-27,13,11.52,Alimentos,Zona Norte,0,0,Tarjeta,300,149.76
Producto_11,Tienda_1,2023-02-20,90,239.01,Ropa,Zona Norte,1,1,Crédito,300,21510.899999999998
Producto_29,Tienda_9,2022-12-18,46,193.27,Electrónica,Zona Sur,1,0,Efectivo,30,8890.42
Producto_16,Tienda_5,2023-02-22,16,467.68,Alimentos,Zona Este,0,1,Crédito,5,7482.88
Producto_45,Tienda_10,2023-01-13,23,285.23,Juguetes,Zona Oeste,1,1,Crédito,100,6560.290000000001
Producto_48,Tienda_8,2023-12-21,33,280.85,Ropa,Zona Oeste,0,1,Efectivo,500,9268.050000000001
Producto_47,Tienda_5,2023-05-29,39,43.5,Juguetes,Zona Oeste,1,0,Crédito,10,1696.5
Producto_27,Tienda_8,2023-09-22,53,103.63,Alimentos,Zona Norte,0,0,Tarjeta,30,5492.389999999999
Producto_32,Tienda_9,2023-01-22,9,304.03,Alimentos,Zona Norte,0,1,Efectivo,100,2736.2699999999995
Producto_12,Tienda_2,2023-07-21,97,139.5,Alimentos,Zona Este,0,0,Tarjeta,5,13531.5
Producto_1,Tienda_7,2023-09-01,42,86.48,Juguetes,Zona Oeste,1,1,Efectivo,100,3632.1600000000003
Producto_33,Tienda_5,2023-05-19,78,273.57,Deportes,Zona Norte,1,1,Crédito,300,21338.46
Producto_29,Tienda_2,2022-07-09,100,388.3,Ropa,Zona Oeste,0,1,Tarjeta,50,38830.0
Producto_35,Tienda_9,2022-10-26,2,307.75,Hogar,Zona Norte,1,1,Crédito,100,615.5
Producto_29,Tienda_4,2023-10-08,81,31.31,Electrónica,Zona Sur,1,0,Efectivo,100,2536.1099999999997
Producto_1,Tienda_10,2022-11-07,89,36.29,Deportes,Zona Este,1,0,Tarjeta,20,3229.81
Producto_43,Tienda_4,2023-02-15,75,283.16,Ropa,Zona Este,0,0,Tarjeta,200,21237.000000000004
Producto_18,Tienda_2,2022-09-20,18,455.38,Juguetes,Zona Norte,0,1,Efectivo,50,8196.84
Producto_16,Tienda_1,2022-03-27,81,456.72,Hogar,Zona Oeste,0,1,Efectivo,500,36994.32
Producto_28,Tienda_3,2022-06-16,96,435.4,Ropa,Zona Norte,1,1,Efectivo,50,41798.399999999994
Producto_41,Tienda_1,2023-10-09,27,288.79,Hogar,Zona Sur,1,0,Efectivo,5,7797.330000000001
Producto_37,Tienda_3,2023-05-25,68,264.96,Alimentos,Zona Oeste,1,1,Tarjeta,20,18017.28
Producto_7,Tienda_10,2023-07-23,25,304.41,Alimentos,Zona Este,0,0,Efectivo,50,7610.250000000001
Producto_47,Tienda_8,2023-05-23,10,454.08,Hogar,Zona Este,1,1,Tarjeta,200,4540.8
Producto_20,Tienda_5,2022-12-21,50,20.23,Electrónica,Zona Norte,0,0,Crédito,20,1011.5
Producto_36,Tienda_1,2022-12-06,45,259.76,Deportes,Zona Norte,0,1,Tarjeta,50,11689.199999999999
Producto_1,Tienda_5,2023-03-21,22,24.55,Ropa,Zona Este,0,1,Efectivo,30,540.1
Producto_49,Tienda_10,2023-08-25,60,179.15,Ropa,Zona Norte,0,0,Crédito,300,10749.0
Producto_12,Tienda_5,2022-05-06,41,36.89,Juguetes,Zona Norte,1,1,Efectivo,10,1512.49
Producto_9,Tienda_1,2023-06-23,13,110.46,Hogar,Zona Sur,0,1,Tarjeta,20,1435.98
Producto_13,Tienda_2,2023-06-04,14,340.44,Deportes,Zona Sur,0,1,Efectivo,30,4766.16
Producto_19,Tienda_9,2022-12-02,13,251.6,Ropa,Zona Norte,0,1,Efectivo,100,3270.7999999999997
Producto_15,Tienda_7,2023-02-06,15,409.56,Hogar,Zona Este,0,0,Efectivo,300,6143.4
